CODIGO_COMPANIA;CODIGO_RAMO_EMISION;NOMBRE_RAMO_EMISION;CODIGO_RAMO_CONTABLE;NOMBRE_RAMO_CONTABLE;CODIGO_RAMO_SCF;CONCATENAR CODRAMO_CODPROD_RAMO;CODIGO_PRODUCTO;AGRUP SISTEMA PLANEACIÓN;LN PLANEACIÓN;NOMBRE_PRODUCTO;Vigente;Comercializa;Cobertura genera Prima;Linea_negocio;CODIGO_COBERTURA;NOMBRE_COBERTURA;CLASIFICACIÓN COBERTURA VRT NIVEL 1;CLASIFICACIÓN COBERTURA VRT NIVEL 2;Nombre Productos Planeación;Cálculo RPND-SOP;RSA en maestro;IBNR;Reserva Enfermedad Profesional;Desviación de siniestralidad;Matemática;Insuficiencia activos
3;66;MULTIRRIESGO INDUSTRIAL;7;MANEJO;13;7_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;No;PYME;387;MANEJO COMERCIAL;N/A;NA;Multiriesgo Davivienda;1;1;Sin Esperada Manejo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;7;MANEJO;13;7_173;173;Multiriesgo Empresas;Empresas;MULTIRIESGO PYMES;si;si;Si;PYME;760;BASICA;Hurto y otros delitos;NA;Multiriesgo Pymes;1;1;Sin Esperada Manejo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;7;MANEJO;13;7_173;173;Multiriesgo Empresas;Empresas;MULTIRIESGO PYMES;si;si;No;PYME;387;MANEJO COMERCIAL;N/A;NA;Multiriesgo Pymes;1;1;Sin Esperada Manejo;NA;NA;NA;NA
3;23;HOGAR;23;HOGAR;25;23_103;103;Bicicletas y Mascotas;Portafolio Protección;MICROSEGUROS GENERALES;si;si;Si;Bancaseguros;771;GASTOS PROTEGIDOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Bicicletas;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;13;TERREMOTO;8;13_91;91;Multiriesgo Empresas;Empresas;MULTIRIESGO EXPOSITORES;si;si;No;PYME;382;TERREMOTO;CAT- Nat;NA;Multiriesgo Expositores;1;0;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;Si;PYME;176;BASICO;N/A;NA;Multiriesgo Panificadoras;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;Si;PYME;176;BASICO;N/A;NA;Multiriesgo Davivienda;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_173;173;Multiriesgo Empresas;Empresas;MULTIRIESGO PYMES;si;si;Si;PYME;176;BASICO;N/A;NA;Multiriesgo Pymes;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;No;PYME;384;ROTURA MAQUINARIA;N/A;NA;Multiriesgo Panificadoras;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;No;PYME;384;ROTURA MAQUINARIA;N/A;NA;Multiriesgo Davivienda;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_173;173;Multiriesgo Empresas;Empresas;MULTIRIESGO PYMES;si;si;No;PYME;384;ROTURA MAQUINARIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Multiriesgo Pymes;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;462;AVERIA EQUI. MECANICO;Daño a bienes;NA;Midas Plan Industrias;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;23;HOGAR;23;HOGAR;25;23_103;103;Bicicletas y Mascotas;Portafolio Protección;PROTECCION MASCOTAS Y BICICLETAS;si;si;Si;Bancaseguros;771;GASTOS PROTEGIDOS;Biométrica;Renta;Bicicletas;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;462;AVERIA EQ. MECANICO;Daño a bienes;NA;Integral Industria Y Comercio;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;463;MCIA. FRIGO.D.INT FIJO;Daño a bienes;NA;Midas Plan Industrias;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;479;LUCRO C. AVERIAS FALLAS;Daño a bienes;NA;Midas Plan Industrias;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;479;LUCRO AVERIA EQ. MEC.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Integral Industria Y Comercio;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;3;CORRIENTE DEBIL;11;3_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;597;DANOS EQU ELECTR ROTURA;Daño a bienes;NA;E-Pymes;1;1;Grupo Corriente Débil;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;5;INCENDIO;7;5_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;120;DANO EDIFICIOS INCENDIO;Daño a bienes;NA;E-Pymes;1;1;Grupo Incendio;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;986;MCIA. FRIGO.D.INT FLOTA;Daño a bienes;NA;Midas Plan Industrias;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;993;AVERIA EQUIPOS OTROS;Daño a bienes;NA;Integral Industria Y Comercio;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;5;INCENDIO;7;5_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;121;DANOS EQU ELECTR INCENDIO;Daño a bienes;NA;E-Pymes;1;1;Grupo Incendio;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;5;INCENDIO;7;5_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;122;DANO MAQUINARIA INCENDIO;Daño a bienes;NA;E-Pymes;1;1;Grupo Incendio;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;5;INCENDIO;7;5_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;123;DANO MERCANCIA INCENDIO;Daño a bienes;NA;E-Pymes;1;1;Grupo Incendio;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;5;INCENDIO;7;5_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;124;DANO MUEBLES INCENDIO;Daño a bienes;NA;E-Pymes;1;1;Grupo Incendio;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;5;INCENDIO;7;5_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;125;DANO DINERO INCENDIO;Daño a bienes;Terremoto;E-Pymes;1;1;Grupo Incendio;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;6;LUCRO CESANTE;14;6_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;126;LUCRO CESANTE INCENDIO;Daño a bienes;NA;E-Pymes;1;0;Sin Esperada Lucro;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;492;PRODUCTOS;Daño /Perjuicio patrimonial y extrapatrimonial;Terremoto;Midas Plan Industrias;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;473;GTOS MEDICOS VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Midas Plan Industrias;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;484;PATRONAL EMPLEADO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Midas Plan Industrias;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;474;PATRONAL VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;Terremoto;Midas Plan Industrias;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;483;GASTOS MEDICOS TERCERO;Daño /Perjuicio patrimonial y extrapatrimonial;Terremoto;Midas Plan Industrias;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;472;RCE;Daño /Perjuicio patrimonial y extrapatrimonial;Terremoto;Midas Plan Industrias;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;Si;PYME;222;PREDIOS LABOR.Y OPERACI;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Multiriesgo Panificadoras;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;Si;PYME;227;GASTOS MEDICOS PERSONA;Daño /Perjuicio patrimonial y extrapatrimonial;Terremoto;Multiriesgo Panificadoras;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;Si;PYME;228;GASTOS MEDICOS VIGENCIA;Biométrica;NA;Multiriesgo Panificadoras;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;No;PYME;386;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Multiriesgo Panificadoras;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;485;VEHICULOS PROPIOS;Daño a bienes;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;492;PRODUCTOS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;915;SUBCONTR. Y CONTRATIS.;Daño /Perjuicio patrimonial y extrapatrimonial;Terremoto;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;474;PATRONAL VIGENCIA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;484;PATRONAL EMPLEADO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;472;RESPON. CIVIL EXTRAC.;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;471;INFIDELIDAD;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;473;GTOS MEDICOS VIGENCIA;Biométrica;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;483;GASTOS MEDICOS TERCERO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;487;VEHICULOS PR. VIGENCIA;Servicios Asistenciales;NA;Integral Industria Y Comercio;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;Si;PYME;222;PREDIOS LABOR.Y OPERACI;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Multiriesgo Davivienda;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;No;PYME;386;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Multiriesgo Davivienda;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_173;173;Multiriesgo Empresas;Empresas;MULTIRIESGO PYMES;si;si;Si;PYME;222;PREDIOS LABOR.Y OPERACI;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Multiriesgo Pymes;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;10;RESPONSABILIDAD CIVIL;6;10_173;173;Multiriesgo Empresas;Empresas;MULTIRIESGO PYMES;si;si;No;PYME;386;RESPONSABILIDAD CIVIL;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Multiriesgo Pymes;1;1;Grupo RC;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;6;LUCRO CESANTE;14;6_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;269;LUCRO CESANTE TERREMOTO;CAT- Nat;NA;E-Pymes;1;0;Sin Esperada Lucro;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;7;MANEJO;13;7_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;712;ROBO DE EMPLEADOS;Hurto y otros delitos;NA;E-Pymes;1;1;Sin Esperada Manejo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;8;ROTURA DE MAQUINARIA;15;8_777;777;E-PYMES;Pymes;E-PYMES;si;si;Si;PYME;600;DANO MAQUINARIA ROTURA;Daño a bienes;NA;E-Pymes;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;23;HOGAR;23;HOGAR;25;23_109;109;Hogar no Bancario;Vivienda;HOGAR PARA DISFRUTAR;si;si;Si;Vivienda;347;MUERTE ACCIDENTAL;Biométrica;NA;Hogar Para Disfrutar;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;468;SUS. MERCANCIA FLOTANTE;Hurto y otros delitos;NA;Midas Plan Industrias;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;469;SUST. C.V. MERCAN FIJA;Hurto y otros delitos;NA;Midas Plan Industrias;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;466;SUS. CON VIOLENCIA FIJA;Hurto y otros delitos;NA;Midas Plan Industrias;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_93;93;Otros;Empresas;MIDAS PLAN INDUSTRIAS;si;si;Si;PYME;467;SUS. SIN VIOLENCIA FIJA;Hurto y otros delitos;NA;Midas Plan Industrias;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;Si;PYME;137;SUSTRA CON VIOLENCIA;Hurto y otros delitos;NA;Multiriesgo Panificadoras;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;Si;PYME;467;SUSTRACCION SIN VIOLEN;Hurto y otros delitos;NA;Multiriesgo Panificadoras;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;Si;PYME;143;SUSTR CV DINEROS;Hurto y otros delitos;NA;Multiriesgo Panificadoras;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_94;94;Multiriesgo Empresas;Empresas;MULTIRIESGO PANIFICADORAS;si;si;No;PYME;383;SUSTRACCION;N/A;NA;Multiriesgo Panificadoras;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;494;SUS. SIN VIOL/COMPUT.;Hurto y otros delitos;Terremoto;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;499;SUS. VIOLENCIA/DINEROS;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;498;SUS. SIN VIOL/MUEBLES;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;258;ASSIST CARD;Biométrica;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;468;SUS.VIOLENCIA/MER FLOT;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;469;SUS.VIOLENCIA/MERC FIJ;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;916;SUS.VIOL./DEMAS EQUI.E.;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;918;TODO RGO SUSTRACCION;N/A;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;497;SUS. VIOLENCIA/MUEBLES;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;495;SUS. VIOLENCIA/EQ OFIC;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;493;SUS. VIOLENCIA/COMPUT.;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;996;SUS. CON VIOL. MCIA;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;496;SUS. SIN VIOL/EQ. OFIC;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;922;SUST. VIOLENCIA/EQ MEC;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;992;SUS. SIN VIOL/OTROS;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;917;SUS.SIN VIOL/DEMAS E.E.;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_97;97;Otros;Empresas;INTEGRAL INDUSTRIA Y COMERCIO;si;si;Si;PYME;991;SUS. VIOLENCIA/OTROS;Hurto y otros delitos;NA;Integral Industria Y Comercio;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;Si;PYME;137;SUSTRA CON VIOLENCIA;Hurto y otros delitos;NA;Multiriesgo Davivienda;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;Si;PYME;143;SUSTR CON VIOLENCIA2;Hurto y otros delitos;NA;Multiriesgo Davivienda;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_98;98;Multiriesgo Davivienda;Empresas;MULTIRIESGO DAVIVIENDA;si;si;Si;PYME;467;SUSTRACCION SIN VIOLEN;Hurto y otros delitos;NA;Multiriesgo Davivienda;1;1;Grupo Sustracción;NA;NA;NA;NA
3;66;MULTIRRIESGO INDUSTRIAL;12;SUSTRACCION;9;12_99;99;Otros;Vivienda;COPROPIEDADES BOLIVAR;si;si;Si;Vivienda;466;SUS. CON VIOLENCIA;Hurto y otros delitos;NA;Copropiedades Bolivar;1;1;Grupo Sustracción;NA;NA;NA;NA
3;23;HOGAR;23;HOGAR;25;23_112;112;Hogar Bancario;Vivienda;MIGRACION HOGAR;si;si;Si;Vivienda;347;MUERTE ACCIDENTAL;Biométrica;NA;Migracion Hogar;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
